#,Sentance,Embedding
1268,"He never understood the legaldevice that was used against him, but what remained of the millionswent intact to Ella Kaye.",[  1.941155 -15.579927  18.372482]
1269,He was left with his singularly appropriateeducation; the vague contour of Jay Gatsby had filled out to thesubstantiality of a man.,[ 5.2282906 43.29521    4.4131846]
1270,"He told me all this very much later, but I’ve put it down here withthe idea of exploding those first wild rumours about his antecedents,which weren’t even faintly true.",[-5.413277  -8.471535   2.4776754]
1271,"Moreover he told it to me at a timeof confusion, when I had reached the point of believing everything andnothing about him.",[ -4.976118  -10.582973    4.3690805]
1272,"So I take advantage of this short halt, whileGatsby, so to speak, caught his breath, to clear this set ofmisconceptions away.",[22.614628  -7.335831   2.0291889]
1273,"It was a halt, too, in my association with his affairs.",[ 11.806727  -42.02987    -1.9647131]
1274,"For severalweeks I didn’t see him or hear his voice on the phone—mostly I was inNew York, trotting around with Jordan and trying to ingratiate myselfwith her senile aunt—but finally I went over to his house one Sundayafternoon.",[ 6.0623384 12.256384  -5.353281 ]
1275,I hadn’t been there two minutes when somebody brought TomBuchanan in for a drink.,[ -2.8787653  -8.250628  -26.312204 ]
1276,"I was startled, naturally, but the reallysurprising thing was that it hadn’t happened before.",[ -2.3031964 -16.993185    4.474576 ]
1277,"They were a party of three on horseback—Tom and a man named Sloane anda pretty woman in a brown riding-habit, who had been there previously.",[22.321722 14.757847 30.244501]
1278,"“I’m delighted to see you,” said Gatsby, standing on his porch.",[ 1.0350273 26.155197  -1.1776134]
1279,“I’mdelighted that you dropped in.”As though they cared!,[-15.808722    6.4418907 -27.680286 ]
1280,“Sit right down.,[-38.47596   -8.567549 -20.155315]
1281,"Have a cigarette or a cigar.” He walked around theroom quickly, ringing bells.",[ 43.018837 -18.6056    12.572941]
1282,“I’ll have something to drink for you injust a minute.”He was profoundly affected by the fact that Tom was there.,[-25.215855  18.234833  -8.820172]
1283,"But hewould be uneasy anyhow until he had given them something, realizing ina vague way that that was all they came for.",[ 22.308529  -22.561357    3.6222875]
1284,Mr. Sloane wantednothing.,[ -3.197993 -25.209045 -38.443607]
1285,A lemonade?,[-41.415848   -5.8797193 -32.394737 ]
1286,"No, thanks.",[-41.293194   -0.7311704  -9.060353 ]
1287,A little champagne?,[-41.928566  -7.343567 -30.817057]
1288,"Nothing at all,thanks … I’m sorry—“Did you have a nice ride?”“Very good roads around here.”“I suppose the automobiles—”“Yeah.”Moved by an irresistible impulse, Gatsby turned to Tom, who hadaccepted the introduction as a stranger.",[-8.169817  26.429901  -7.0842595]
1289,"“I believe we’ve met somewhere before, Mr. Buchanan.”“Oh, yes,” said Tom, gruffly polite, but obviously not remembering.",[-15.409779   21.952126    1.5621989]
1290,“So we did.,[-37.62295  -18.829506 -15.097181]
1291,I remember very well.”“About two weeks ago.”“That’s right.,[ -3.6895611  -1.0873024 -30.36058  ]
1292,"You were with Nick here.”“I know your wife,” continued Gatsby, almost aggressively.",[-10.24743    37.731026    5.7960095]
1293,“That so?”Tom turned to me.,[-29.36922   -12.173582  -11.0805235]
1294,"“You live near here, Nick?”“Next door.”“That so?”Mr. Sloane didn’t enter into the conversation, but lounged backhaughtily in his chair; the woman said nothing either—untilunexpectedly, after two highballs, she became cordial.",[ 9.233933   7.689873  -1.4680539]
1295,"“We’ll all come over to your next party, Mr. Gatsby,” she suggested.",[-9.0838995 32.88898    5.8908496]
1296,"“What do you say?”“Certainly; I’d be delighted to have you.”“Be ver’ nice,” said Mr. Sloane, without gratitude.",[-14.921322   7.427794 -10.929499]
1297,"“Well—think oughtto be starting home.”“Please don’t hurry,” Gatsby urged them.",[-12.109875   37.045692   -1.7494879]
1298,"He had control of himselfnow, and he wanted to see more of Tom.",[-32.08284   26.521307   5.931729]
1299,“Why don’t you—why don’t youstay for supper?,[-32.695274   9.227735 -17.953674]
1300,"I wouldn’t be surprised if some other people droppedin from New York.”“You come to supper with me,” said the lady enthusiastically.",[-4.2724633 -1.6270912 -9.48479  ]
1301,“Both ofyou.”This included me.,[-20.11656  -27.784773 -26.000359]
1302,Mr. Sloane got to his feet.,[ -3.6519334 -26.453661  -36.571613 ]
1303,"“Come along,” he said—but to her only.",[-25.370161 -18.390293  11.529066]
1304,"“I mean it,” she insisted.",[-23.951984 -21.18984    8.5257  ]
1305,“I’d love to have you.,[-39.370033    3.77614    -6.4768662]
1306,Lots of room.”Gatsby looked at me questioningly.,[  0.28970882 -24.367994    -8.920099  ]
1307,He wanted to go and he didn’t seethat Mr. Sloane had determined he shouldn’t.,[-13.081863 -24.751282  13.164147]
1308,"“I’m afraid I won’t be able to,” I said.",[-27.35366    2.403959 -18.420706]
1309,"“Well, you come,” she urged, concentrating on Gatsby.",[-8.012137  35.465363   6.1001997]
1310,Mr. Sloane murmured something close to her ear.,[ -5.719228 -26.85624  -35.935635]
1311,"“We won’t be late if we start now,” she insisted aloud.",[-19.308575  -10.416244    5.4586816]
1312,"“I haven’t got a horse,” said Gatsby.",[-8.326173 39.41529  -7.126099]
1313,"“I used to ride in the army, butI’ve never bought a horse.",[ -8.996763  39.916542 -10.078113]
1314,I’ll have to follow you in my car.,[  7.3920555 -12.595293  -31.411324 ]
1315,"Excuseme for just a minute.”The rest of us walked out on the porch, where Sloane and the ladybegan an impassioned conversation aside.",[10.273393 10.14735  -1.157595]
1316,"“My God, I believe the man’s coming,” said Tom.",[-19.203917   19.941633   -2.7116783]
1317,“Doesn’t he know shedoesn’t want him?”“She says she does want him.”“She has a big dinner party and he won’t know a soul there.” Hefrowned.,[-6.6995444 23.92973    4.390093 ]
1318,“I wonder where in the devil he met Daisy.,[-15.35926    5.444924  27.70492 ]
1319,"By God, I may beold-fashioned in my ideas, but women run around too much these days tosuit me.",[-12.586453    -0.20180549  -0.1573234 ]
1320,They meet all kinds of crazy fish.”Suddenly Mr. Sloane and the lady walked down the steps and mountedtheir horses.,[24.533792 14.931803 29.72861 ]
1321,"“Come on,” said Mr. Sloane to Tom, “we’re late.",[-24.079466  26.184746   4.852957]
1322,"We’ve got to go.”  Andthen to me: “Tell him we couldn’t wait, will you?”Tom and I shook hands, the rest of us exchanged a cool nod, and theytrotted quickly down the drive, disappearing under the August foliagejust as Gatsby, with hat and light overcoat in hand, came out thefront door.",[14.850848   0.7280789  6.644365 ]
1323,"Tom was evidently perturbed at Daisy’s running around alone, for onthe following Saturday night he came with her to Gatsby’sparty.",[ 1.891941  8.839611 24.017572]
1324,Perhaps his presence gave the evening its peculiar quality ofoppressiveness—it stands out in my memory from Gatsby’s other partiesthat summer.,[17.558048  40.776382  -2.9437785]
1325,"There were the same people, or at least the same sort ofpeople, the same profusion of champagne, the same many-coloured,many-keyed commotion, but I felt an unpleasantness in the air, apervading harshness that hadn’t been there before.",[ 26.950497 -24.93254   -7.769321]
1326,"Or perhaps I hadmerely grown used to it, grown to accept West Egg as a world completein itself, with its own standards and its own great figures, second tonothing because it had no consciousness of being so, and now I waslooking at it again, through Daisy’s eyes.",[23.972906 38.80371  -6.046771]
1327,It is invariably saddeningto look through new eyes at things upon which you have expended yourown powers of adjustment.,[ 34.633404 -21.97749   -8.134328]
1328,"They arrived at twilight, and, as we strolled out among the sparklinghundreds, Daisy’s voice was playing murmurous tricks in her throat.",[11.43025  -4.838349 38.652195]
1329,"“These things excite me so,” she whispered.",[-28.307192  -8.545043  14.982943]
1330,"“If you want to kiss meany time during the evening, Nick, just let me know and I’ll be gladto arrange it for you.",[-27.083015   10.6752615  17.55884  ]
1331,Just mention my name.,[-27.505112    1.1592832  -2.042127 ]
1332,Or present a green card.,[-35.323772 -38.25261   -3.601392]
1333,"I’m giving out green—”“Look around,” suggested Gatsby.",[-7.1673274 33.86637   -1.0677592]
1334,“I’m looking around.,[-31.038733  -9.14899  -18.990103]
1335,I’m having a marvellous—”“You must see the faces of many people you’ve heard about.”Tom’s arrogant eyes roamed the crowd.,[ 30.514793 -23.63539    6.326236]
1336,"“We don’t go around very much,” he said; “in fact, I was just thinkingI don’t know a soul here.”“Perhaps you know that lady.” Gatsby indicated a gorgeous, scarcelyhuman orchid of a woman who sat in state under a white-plum tree.",[-3.6182837 24.620523   3.9669864]
1337,"Tomand Daisy stared, with that peculiarly unreal feeling that accompaniesthe recognition of a hitherto ghostly celebrity of the movies.",[-2.209027 10.646307 37.409916]
1338,"“She’s lovely,” said Daisy.",[-15.744017   14.7590885  25.53521  ]
1339,“The man bending over her is her director.”He took them ceremoniously from group to group:“Mrs.,[ 11.523381 -20.858332  31.461458]
1340,"Buchanan … and Mr. Buchanan—” After an instant’s hesitation headded: “the polo player.”“Oh no,” objected Tom quickly, “not me.”But evidently the sound of it pleased Gatsby for Tom remained “thepolo player” for the rest of the evening.",[13.367466  25.177776   7.7660437]
1341,"“I’ve never met so many celebrities,” Daisy exclaimed.",[-17.189545  11.148275  31.397486]
1342,"“I liked thatman—what was his name?—with the sort of blue nose.”Gatsby identified him, adding that he was a small producer.",[  1.0397387 -18.990648   12.981531 ]
1343,"“Well, I liked him anyhow.”“I’d a little rather not be the polo player,” said Tom pleasantly,“I’d rather look at all these famous people in—in oblivion.”Daisy and Gatsby danced.",[-11.165836   28.551243   -5.2959957]
1344,"I remember being surprised by his graceful,conservative foxtrot—I had never seen him dance before.",[ -4.0897365 -20.75545    -3.2527637]
1345,"Then theysauntered over to my house and sat on the steps for half an hour,while at her request I remained watchfully in the garden.",[12.99738  10.460587 -7.850455]
1346,"“In casethere’s a fire or a flood,” she explained, “or any act of God.”Tom appeared from his oblivion as we were sitting down to suppertogether.",[17.402445 10.977698  9.49655 ]
1347,“Do you mind if I eat with some people over here?” hesaid.,[-10.787303  12.050771 -20.466318]
1348,"“A fellow’s getting off some funny stuff.”“Go ahead,” answered Daisy genially, “and if you want to take down anyaddresses here’s my little gold pencil.” … She looked around after amoment and told me the girl was “common but pretty,” and I knew thatexcept for the half-hour she’d been alone with Gatsby she wasn’thaving a good time.",[-1.5913581 22.478022  24.967611 ]
1349,We were at a particularly tipsy table.,[ 16.53935  -40.87302  -13.767017]
1350,"That was my fault—Gatsby hadbeen called to the phone, and I’d enjoyed these same people only twoweeks before.",[  7.92571   10.339568 -19.508965]
1351,But what had amused me then turned septic on the airnow.,[ -1.4494034 -33.507786    1.8569063]
1352,"“How do you feel, Miss Baedeker?”The girl addressed was trying, unsuccessfully, to slump against myshoulder.",[ 2.3218367 -4.0371485 18.043081 ]
1353,At this inquiry she sat up and opened her eyes.,[ -5.8379807 -39.03785     8.040765 ]
1354,"“Wha’?”A massive and lethargic woman, who had been urging Daisy to play golfwith her at the local club tomorrow, spoke in Miss Baedeker’s defence:“Oh, she’s all right now.",[-0.6710491 20.204863  24.47033  ]
1355,When she’s had five or six cocktails shealways starts screaming like that.,[17.803247   2.3828743 41.625725 ]
1356,"I tell her she ought to leave italone.”“I do leave it alone,” affirmed the accused hollowly.",[-24.465208   -2.1019733   1.9218502]
1357,"“We heard you yelling, so I said to Doc Civet here: ‘There’s somebodythat needs your help, Doc.’ ”“She’s much obliged, I’m sure,” said another friend, withoutgratitude, “but you got her dress all wet when you stuck her head inthe pool.”“Anything I hate is to get my head stuck in a pool,” mumbled MissBaedeker.",[ 8.69979    1.3691831 -3.896759 ]
1358,"“They almost drowned me once over in New Jersey.”“Then you ought to leave it alone,” countered Doctor Civet.",[  8.233867  -9.123922 -21.752455]
1359,“Speak for yourself!” cried Miss Baedeker violently.,[-30.823614    2.7928193  18.497068 ]
1360,“Your handshakes.,[-37.61754    -1.7409176 -23.056831 ]
1361,I wouldn’t let you operate on me!”It was like that.,[-15.905351    0.4673833 -21.362871 ]
1362,Almost the last thing I remember was standing withDaisy and watching the moving-picture director and his Star.,[ 14.156233 -23.05327   -7.815884]
1363,"They werestill under the white-plum tree and their faces were touching exceptfor a pale, thin ray of moonlight between.",[34.493557   7.7620716  2.2936032]
1364,"It occurred to me that hehad been very slowly bending toward her all evening to attain thisproximity, and even while I watched I saw him stoop one ultimatedegree and kiss at her cheek.",[ 3.397511 -4.188109  8.941171]
1365,"“I like her,” said Daisy, “I think she’s lovely.”But the rest offended her—and inarguably because it wasn’t a gesturebut an emotion.",[-7.3320885 10.210923  25.823576 ]
1366,"She was appalled by West Egg, this unprecedented“place” that Broadway had begotten upon a Long Island fishingvillage—appalled by its raw vigour that chafed under the oldeuphemisms and by the too obtrusive fate that herded its inhabitantsalong a shortcut from nothing to nothing.",[27.804893  34.119873  -2.5375383]
1367,She saw something awful inthe very simplicity she failed to understand.,[-16.884926 -24.852219  17.966585]
1368,I sat on the front steps with them while they waited for their car.,[ 17.659616   -5.3614717 -11.659161 ]
1369,It was dark here in front; only the bright door sent ten square feetof light volleying out into the soft black morning.,[ 36.782547  -7.250197 -11.759492]
1370,"Sometimes a shadowmoved against a dressing-room blind above, gave way to another shadow,an indefinite procession of shadows, who rouged and powdered in aninvisible glass.",[34.311314  -0.0379061  7.2462673]
1371,“Who is this Gatsby anyhow?” demanded Tom suddenly.,[-0.8162016 35.609642  -0.253282 ]
1372,“Some bigbootlegger?”“Where’d you hear that?” I inquired.,[-23.851973    -0.98259443  -7.4920444 ]
1373,“I didn’t hear it.,[-30.720327 -13.845166  -3.102474]
1374,I imagined it.,[-34.357166 -15.196824 -12.255572]
1375,"A lot of these newly rich people arejust big bootleggers, you know.”“Not Gatsby,” I said shortly.",[-9.01027   30.977856  -4.1490693]
1376,He was silent for a moment.,[-20.513115  -35.18358    -0.6280073]
1377,The pebbles of the drive crunched underhis feet.,[ -0.8812601 -27.87247   -34.66898  ]
1378,"“Well, he certainly must have strained himself to get this menagerietogether.”A breeze stirred the grey haze of Daisy’s fur collar.",[ 5.99208  27.663393 25.158136]
1379,"“At least they are more interesting than the people we know,” she saidwith an effort.",[-42.03096  -12.948072  15.273368]
1380,"“You didn’t look so interested.”“Well, I was.”Tom laughed and turned to me.",[  0.7627982 -28.851437  -10.800756 ]
1381,"“Did you notice Daisy’s face when that girl asked her to put her undera cold shower?”Daisy began to sing with the music in a husky, rhythmic whisper,bringing out a meaning in each word that it had never had before andwould never have again.",[  6.510077 -12.219605  34.185684]
1382,"When the melody rose her voice broke upsweetly, following it, in a way contralto voices have, and each changetipped out a little of her warm human magic upon the air.",[10.393261 -7.267815 36.919373]
1383,"“Lots of people come who haven’t been invited,” she saidsuddenly.",[-43.307285 -13.012958  12.484435]
1384,“That girl hadn’t been invited.,[-17.779972 -10.769526 -34.132816]
1385,"They simply force their wayin and he’s too polite to object.”“I’d like to know who he is and what he does,” insisted Tom.",[-13.42279    23.694654    0.5580629]
1386,"“And Ithink I’ll make a point of finding out.”“I can tell you right now,” she answered.",[-20.78092    -2.9103305   6.90811  ]
1387,"“He owned some drugstores, alot of drugstores.",[-17.314926 -31.811752   9.893114]
1388,He built them up himself.”The dilatory limousine came rolling up the drive.,[ 21.988808 -13.939115 -19.62687 ]
1389,"“Good night, Nick,” said Daisy.",[-18.338928  14.968518  20.52552 ]
1390,"Her glance left me and sought the lighted top of the steps, where“Three O’Clock in the Morning,” a neat, sad little waltz of that year,was drifting out the open door.",[13.822347 -4.900143  9.25821 ]
1391,"After all, in the very casualness ofGatsby’s party there were romantic possibilities totally absent fromher world.",[ 2.0059388 43.488598  16.87505  ]
1392,What was it up there in the song that seemed to be callingher back inside?,[-29.773207 -27.58851  -29.522764]
1393,"What would happen now in the dim, incalculable hours?",[-13.700577 -11.544803 -21.006247]
1394,"Perhaps some unbelievable guest would arrive, a person infinitely rareand to be marvelled at, some authentically radiant young girl who withone fresh glance at Gatsby, one moment of magical encounter, wouldblot out those five years of unwavering devotion.",[-2.6878867 29.061459  13.4200735]
1395,I stayed late that night.,[-30.317528 -19.543941 -18.771772]
1396,"Gatsby asked me to wait until he was free,and I lingered in the garden until the inevitable swimming party hadrun up, chilled and exalted, from the black beach, until the lightswere extinguished in the guestrooms overhead.",[11.952662  26.860695  -1.2750324]
1397,"When he came down thesteps at last the tanned skin was drawn unusually tight on his face,and his eyes were bright and tired.",[ 31.962133 -17.82476    8.048359]
1398,"“She didn’t like it,” he said immediately.",[-19.45598  -22.649782   8.976875]
1399,"“Of course she did.”“She didn’t like it,” he insisted.",[-20.610247 -20.054737   9.76892 ]
1400,"“She didn’t have a good time.”He was silent, and I guessed at his unutterable depression.",[ -8.292704 -14.394393  17.949715]
1401,"“I feel far away from her,” he said.",[-23.397655 -18.268314   6.063659]
1402,“It’s hard to make herunderstand.”“You mean about the dance?”“The dance?” He dismissed all the dances he had given with a snap ofhis fingers.,[ 9.517576 -9.914815  3.295178]
1403,"“Old sport, the dance is unimportant.”He wanted nothing less of Daisy than that she should go to Tom andsay: “I never loved you.” After she had obliterated four years withthat sentence they could decide upon the more practical measures to betaken.",[ 1.227031 24.565996  8.638155]
1404,"One of them was that, after she was free, they were to go backto Louisville and be married from her house—just as if it were fiveyears ago.",[-10.937366  11.591147   9.89806 ]
1405,"“And she doesn’t understand,” he said.",[-20.722391  -22.137512    5.9479523]
1406,“She used to be able tounderstand.,[-25.845232 -23.565258  15.24503 ]
1407,We’d sit for hours—”He broke off and began to walk up and down a desolate path of fruitrinds and discarded favours and crushed flowers.,[24.623148   6.7032895 15.365715 ]
1408,"“I wouldn’t ask too much of her,” I ventured.",[-17.905052 -15.075162   9.050684]
1409,“You can’t repeat thepast.”“Can’t repeat the past?” he cried incredulously.,[-26.268597    2.5481043  19.282389 ]
1410,"“Why of course youcan!”He looked around him wildly, as if the past were lurking here in theshadow of his house, just out of reach of his hand.",[ 1.8792089  1.2684119 24.30012  ]
1411,"“I’m going to fix everything just the way it was before,” he said,nodding determinedly.",[ -9.986268 -17.364805   4.574095]
1412,"“She’ll see.”He talked a lot about the past, and I gathered that he wanted torecover something, some idea of himself perhaps, that had gone intoloving Daisy.",[-7.788777   5.9827566 24.566202 ]
1413,"His life had been confused and disordered since then,but if he could once return to a certain starting place and go over itall slowly, he could find out what that thing was …… One autumn night, five years before, they had been walking down thestreet when the leaves were falling, and they came to a place wherethere were no trees and the sidewalk was white with moonlight.",[21.296928  13.7592535  7.7485785]
1414,Theystopped here and turned toward each other.,[ -3.64177  -40.21541   -2.036645]
1415,Now it was a cool nightwith that mysterious excitement in it which comes at the two changesof the year.,[ 34.625122 -18.74675  -18.786144]
1416,The quiet lights in the houses were humming out into thedarkness and there was a stir and bustle among the stars.,[34.291855   3.0417147 18.49026  ]
1417,"Out of thecorner of his eye Gatsby saw that the blocks of the sidewalks reallyformed a ladder and mounted to a secret place above the trees—he couldclimb to it, if he climbed alone, and once there he could suck on thepap of life, gulp down the incomparable milk of wonder.",[17.297766 26.330767 -4.845562]
1418,His heart beat faster as Daisy’s white face came up to his own.,[-12.161181    3.6703687  33.560253 ]
1419,"Heknew that when he kissed this girl, and forever wed his unutterablevisions to her perishable breath, his mind would never romp again likethe mind of God.",[ 13.436222 -12.717624  29.334806]
1420,"So he waited, listening for a moment longer to thetuning-fork that had been struck upon a star.",[ 16.006742  -12.67897     2.0965126]
1421,Then he kissed her.,[-27.54225  -28.187685   9.255055]
1422,Athis lips’ touch she blossomed for him like a flower and theincarnation was complete.,[10.735618   -0.71426886 31.893616  ]
1423,"Through all he said, even through his appalling sentimentality, I wasreminded of something—an elusive rhythm, a fragment of lost words,that I had heard somewhere a long time ago.",[  6.0824456 -14.10472     3.997089 ]
1424,"For a moment a phrasetried to take shape in my mouth and my lips parted like a dumb man’s,as though there was more struggling upon them than a wisp of startledair.",[ 6.25067   -0.3305399 10.581783 ]
1425,"But they made no sound, and what I had almost remembered wasuncommunicable forever.",[-21.416285  -41.6299      2.0454855]
1426,"VIIIt was when curiosity about Gatsby was at its highest that the lightsin his house failed to go on one Saturday night—and, as obscurely asit had begun, his career as Trimalchio was over.",[14.2522545 32.63722    1.0050025]
1427,Only gradually did Ibecome aware that the automobiles which turned expectantly into hisdrive stayed for just a minute and then drove sulkily away.,[26.381077  -2.5162578  0.5426251]
1428,Wonderingif he were sick I went over to find out—an unfamiliar butler with avillainous face squinted at me suspiciously from the door.,[9.877684  2.604876  6.9781985]
1429,"“Is Mr. Gatsby sick?”“Nope.” After a pause he added “sir” in a dilatory, grudging way.",[-0.03882152 37.482906   -4.295296  ]
1430,"“I hadn’t seen him around, and I was rather worried.",[ -6.186877 -17.294363 -12.707865]
1431,Tell him Mr.Carraway came over.”“Who?” he demanded rudely.,[-14.352969  -12.755719   -6.1769834]
1432,“Carraway.”“Carraway.,[-48.856815 -10.758008 -16.363949]
1433,"All right, I’ll tell him.”Abruptly he slammed the door.",[ 13.828048 -25.121017 -19.054976]
1434,"My Finn informed me that Gatsby had dismissed every servant in hishouse a week ago and replaced them with half a dozen others, who neverwent into West Egg village to be bribed by the tradesmen, but orderedmoderate supplies over the telephone.",[  8.885198  17.578886 -24.745443]
1435,"The grocery boy reported thatthe kitchen looked like a pigsty, and the general opinion in thevillage was that the new people weren’t servants at all.",[ 20.494188  -21.35005    -1.9621465]
1436,Next day Gatsby called me on the phone.,[ 10.313086  34.288254 -11.017754]
1437,“Going away?” I inquired.,[-29.879293   -1.9114081  -9.521467 ]
1438,"“No, old sport.”“I hear you fired all your servants.”“I wanted somebody who wouldn’t gossip.",[-15.559654  18.398281 -24.542723]
1439,Daisy comes over quiteoften—in the afternoons.”So the whole caravansary had fallen in like a card house at thedisapproval in her eyes.,[ 4.0580106  1.2521138 26.15777  ]
1440,“They’re some people Wolfshiem wanted to do something for.,[-16.610954 -34.723724 -16.856037]
1441,They’re allbrothers and sisters.,[-19.577698 -31.955784 -19.999498]
1442,They used to run a small hotel.”“I see.”He was calling up at Daisy’s request—would I come to lunch at herhouse tomorrow?,[ 30.337032  22.865654 -11.210575]
1443,Miss Baker would be there.,[-5.3830285  8.639954   7.3646183]
1444,Half an hour later Daisyherself telephoned and seemed relieved to find that I wascoming.,[ 19.96557  -23.298086 -14.328959]
1445,Something was up.,[-23.09065  -11.944035 -17.246601]
1446,And yet I couldn’t believe that they wouldchoose this occasion for a scene—especially for the rather harrowingscene that Gatsby had outlined in the garden.,[ 5.743565  29.75859    2.9743865]
1447,"The next day was broiling, almost the last, certainly the warmest, ofthe summer.",[ 24.198662 -17.345676 -30.000135]
1448,"As my train emerged from the tunnel into sunlight, onlythe hot whistles of the National Biscuit Company broke the simmeringhush at noon.",[34.526974  20.438934  -4.6945734]
1449,"The straw seats of the car hovered on the edge ofcombustion; the woman next to me perspired delicately for a while intoher white shirtwaist, and then, as her newspaper dampened under herfingers, lapsed despairingly into deep heat with a desolate cry.",[30.242842   4.2623987 12.186435 ]
1450,Herpocketbook slapped to the floor.,[-36.146423 -29.340706 -21.29833 ]
1451,"“Oh, my!” she gasped.",[-29.451023  -9.748192  12.144451]
1452,"I picked it up with a weary bend and handed it back to her, holding itat arm’s length and by the extreme tip of the corners to indicate thatI had no designs upon it—but everyone near by, including the woman,suspected me just the same.",[12.020472 -9.404589 17.705162]
1453,“Hot!” said the conductor to familiar faces.,[ 12.40281    -6.8508763 -35.566708 ]
1454,“Some weather!,[-44.50522    -5.4304223 -22.502779 ]
1455,… Hot!,[-43.216377   -2.8059256 -18.346796 ]
1456,…Hot!,[-51.526386 -11.424924 -16.953745]
1457,… Hot!,[-44.576454   -1.6140953 -18.925064 ]
1458,… Is it hot enough for you?,[-29.233433  14.264142 -26.685667]
1459,Is it hot?,[-30.895468  15.200182 -26.285244]
1460,Is it … ?”My commutation ticket came back to me with a dark stain from his hand.,[ 11.116141 -16.268045 -40.374252]
1461,"That anyone should care in this heat whose flushed lips he kissed,whose head made damp the pyjama pocket over his heart!",[13.526381  -4.0996323 14.872398 ]
1462,"… Through the hall of the Buchanans’ house blew a faint wind, carryingthe sound of the telephone bell out to Gatsby and me as we waited atthe door.",[42.17946    3.8667016  3.6243067]
1463,“The master’s body?” roared the butler into the mouthpiece.,[ -2.0829465   9.400736  -28.506405 ]
1464,"“I’msorry, madame, but we can’t furnish it—it’s far too hot to touch thisnoon!”What he really said was: “Yes … Yes … I’ll see.”He set down the receiver and came toward us, glistening slightly, totake our stiff straw hats.",[16.04875    2.2007306  5.333453 ]
1465,"“Madame expects you in the salon!” he cried, needlessly indicating thedirection.",[-27.926575   -1.4670935  24.806168 ]
1466,In this heat every extra gesture was an affront to thecommon store of life.,[  6.3853374 -21.68392    26.209599 ]
1467,"The room, shadowed well with awnings, was dark and cool.",[ 36.48792  -12.318444  -8.139971]
1468,"Daisy andJordan lay upon an enormous couch, like silver idols weighing downtheir own white dresses against the singing breeze of the fans.",[22.17594  26.279    16.012823]
1469,"“We can’t move,” they said together.",[-43.64705    -3.4134336   2.1423573]
1470,"Jordan’s fingers, powdered white over their tan, rested for a momentin mine.",[-3.0266936 17.824621  -4.9587193]
1471,"“And Mr. Thomas Buchanan, the athlete?” I inquired.",[-21.09181    34.41949     3.2187955]
1472,"Simultaneously I heard his voice, gruff, muffled, husky, at the halltelephone.",[  9.191978 -12.13214   41.98153 ]
1473,Gatsby stood in the centre of the crimson carpet and gazed around withfascinated eyes.,[ 6.68742  38.123074 11.20875 ]
1474,"Daisy watched him and laughed, her sweet, excitinglaugh; a tiny gust of powder rose from her bosom into the air.",[ 7.4519825  0.9802987 32.368206 ]
1475,"“The rumour is,” whispered Jordan, “that that’s Tom’s girl on thetelephone.”We were silent.",[-11.492895    17.02836     -0.85957843]
1476,"The voice in the hall rose high with annoyance: “Verywell, then, I won’t sell you the car at all … I’m under no obligationsto you at all … and as for your bothering me about it at lunch time, Iwon’t stand that at all!”“Holding down the receiver,” said Daisy cynically.",[  5.3863835  12.1930485 -11.516113 ]
1477,"“No, he’s not,” I assured her.",[-27.244854 -22.362015   7.476175]
1478,“It’s a bona-fide deal.,[-40.848328 -19.950123   2.652988]
1479,"I happen toknow about it.”Tom flung open the door, blocked out its space for a moment with histhick body, and hurried into the room.",[32.42724  -7.471235 -7.004876]
1480,“Mr.,[-42.632507 -12.855596 -16.221254]
1481,"Gatsby!” He put out his broad, flat hand with well-concealeddislike.",[ 3.0038557 42.55448    5.019321 ]
1482,"“I’m glad to see you, sir … Nick …”“Make us a cold drink,” cried Daisy.",[-22.668768  16.673254  19.017498]
1483,"As he left the room again she got up and went over to Gatsby andpulled his face down, kissing him on the mouth.",[17.108192  -1.4312122 30.558483 ]
1484,"“You know I love you,” she murmured.",[-24.335432   -3.2815673  14.287949 ]
1485,"“You forget there’s a lady present,” said Jordan.",[-8.815883  15.516504  -3.0371165]
1486,Daisy looked around doubtfully.,[-21.019342  17.049088  28.45113 ]
1487,"“You kiss Nick too.”“What a low, vulgar girl!”“I don’t care!” cried Daisy, and began to clog on the brick fireplace.",[-4.354155 28.472353 25.638208]
1488,Then she remembered the heat and sat down guiltily on the couch justas a freshly laundered nurse leading a little girl came into the room.,[20.397326  6.930305 22.80111 ]
1489,"“Bles-sed pre-cious,” she crooned, holding out her arms.",[-32.329895 -10.451171  18.45612 ]
1490,"“Come to yourown mother that loves you.”The child, relinquished by the nurse, rushed across the room androoted shyly into her mother’s dress.",[18.012972   7.5298257 22.189713 ]
1491,“The bles-sed pre-cious!,[-34.41961  -10.880892  18.515478]
1492,Did mother get powder on your old yellowyhair?,[-17.330439    2.7023432 -30.909107 ]
1493,"Stand up now, and say—How-de-do.”Gatsby and I in turn leaned down and took the small reluctant hand.",[  7.865798   -36.495914     0.23411672]
1494,Afterward he kept looking at the child with surprise.,[ -1.1449895 -33.838017   -3.4436984]
1495,I don’t think hehad ever really believed in its existence before.,[ -4.699817  -19.602634    0.3675159]
1496,"“I got dressed before luncheon,” said the child, turning eagerly toDaisy.",[ -4.4553347  -4.1843905 -12.475676 ]
1497,“That’s because your mother wanted to show you off.” Her face bentinto the single wrinkle of the small white neck.,[-10.852547  13.398407 -35.749355]
1498,"“You dream, you.",[-32.21763     0.1307086 -23.426413 ]
